,ABS,ActiveSafetySysNote,AdaptiveCruiseControl,AdaptiveDrivingBeam,AdaptiveHeadlights,AdditionalErrorText,AirBagLocCurtain,AirBagLocFront,AirBagLocKnee,AirBagLocSeatCushion,AirBagLocSide,AutoReverseSystem,AutomaticPedestrianAlertingSound,AxleConfiguration,Axles,BasePrice,BatteryA,BatteryA_to,BatteryCells,BatteryInfo,BatteryKWh,BatteryKWh_to,BatteryModules,BatteryPacks,BatteryType,BatteryV,BatteryV_to,BedLengthIN,BedType,BlindSpotIntervention,BlindSpotMon,BodyCabType,BodyClass,BrakeSystemDesc,BrakeSystemType,BusFloorConfigType,BusLength,BusType,CAN_AACN,CIB,CashForClunkers,ChargerLevel,ChargerPowerKW,CoolingType,CurbWeightLB,CustomMotorcycleType,DaytimeRunningLight,DestinationMarket,DisplacementCC,DisplacementCI,DisplacementL,Doors,DriveType,DriverAssist,DynamicBrakeSupport,EDR,ESC,EVDriveUnit,ElectrificationLevel,EngineConfiguration,EngineCycles,EngineCylinders,EngineHP,EngineHP_to,EngineKW,EngineManufacturer,EngineModel,EntertainmentSystem,ErrorCode,ErrorText,ForwardCollisionWarning,FuelInjectionType,FuelTypePrimary,FuelTypeSecondary,GCWR,GCWR_to,GVWR,GVWR_to,KeylessIgnition,LaneCenteringAssistance,LaneDepartureWarning,LaneKeepSystem,LowerBeamHeadlampLightSource,Make,MakeID,Manufacturer,ManufacturerId,Model,ModelID,ModelYear,MotorcycleChassisType,MotorcycleSuspensionType,NCSABodyType,NCSAMake,NCSAMapExcApprovedBy,NCSAMapExcApprovedOn,NCSAMappingException,NCSAModel,NCSANote,NonLandUse,Note,OtherBusInfo,OtherEngineInfo,OtherMotorcycleInfo,OtherRestraintSystemInfo,OtherTrailerInfo,ParkAssist,PedestrianAutomaticEmergencyBraking,PlantCity,PlantCompanyName,PlantCountry,PlantState,PossibleValues,Pretensioner,RearAutomaticEmergencyBraking,RearCrossTrafficAlert,RearVisibilitySystem,SAEAutomationLevel,SAEAutomationLevel_to,SeatBeltsAll,SeatRows,Seats,SemiautomaticHeadlampBeamSwitching,Series,Series2,SteeringLocation,SuggestedVIN,TPMS,TopSpeedMPH,TrackWidth,TractionControl,TrailerBodyType,TrailerLength,TrailerType,TransmissionSpeeds,TransmissionStyle,Trim,Trim2,Turbo,VIN,ValveTrainDesign,VehicleDescriptor,VehicleType,WheelBaseLong,WheelBaseShort,WheelBaseType,WheelSizeFront,WheelSizeRear,Wheels,Windows
10,Standard,,Standard,,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,2000.0,122.04748818946,2.0,4,4x2,,Standard,,Standard,,,In-Line,4,4,252,,187.9164,HONDA,K20C4,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2020,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,EX-L,,Left-Hand Drive (LHD),,Indirect,,,Standard,Not Applicable,,Not Applicable,10,Automatic,,,Yes,1HGCV2F52LA004810*BA,Dual Overhead Cam (DOHC),1HGCV2F5*LA,PASSENGER CAR,,111.40,,,,4,
11,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,Water,,Not Applicable,,,2356,144,2.4,4,,,,,,,,In-Line,,4,185,,137.9545,Honda,K24W1,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2013,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,,,"seat belts: front, rear, rear center",,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,,,,Manual,,,,LX,,,,Indirect,,,,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,,1HGCR2F35DA245331*BA,Dual Overhead Cam (DOHC),1HGCR2F3*DA,PASSENGER CAR,,,,,,,
12,Standard,,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,26180,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,2000.0,122.04748818946,2.0,4,4x2,,Standard,,Standard,,,In-Line,4,4,252,,187.9164,HONDA,K20C4,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2019,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,Sport,,Left-Hand Drive (LHD),,Indirect,155,,Standard,Not Applicable,,Not Applicable,10,Automatic,,,Yes,1HGCV2F38KA019017*BA,Dual Overhead Cam (DOHC),1HGCV2F3*KA,PASSENGER CAR,,111.40,,17,17,4,
13,Standard,Traffic Sign Recognition,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,29970,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,192,,143.1744,HONDA,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2018,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,EX-L,,Left-Hand Drive (LHD),,Indirect,155,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,Yes,1HGCV1F57JA142656*BA,Dual Overhead Cam (DOHC),1HGCV1F5*JA,PASSENGER CAR,,111.4,,17,17,4,
14,Standard,,Standard,,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,192,,143.1744,HONDA,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2020,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,Standard,Standard,,,Manual,2,5,Standard,EX,,Left-Hand Drive (LHD),,Indirect,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,Yes,1HGCV1F43LA037901*BA,Dual Overhead Cam (DOHC),1HGCV1F4*LA,PASSENGER CAR,,111.40,,17,17,4,
15,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,,,Standard,,,In-Line,4,4,192,,143.1744,Honda,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2022,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,Front/Rear:Seat Belt / Rear: Seat Belt and Side Curtain Air Bag (Outer positions) / Seat Belt (Center position),,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,,,,,Indirect,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),Sport,,Yes,1HGCV1F37NA068868*BA,Dual Overhead Cam (DOHC),1HGCV1F3*NA,PASSENGER CAR,,,,,,,
16,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,,,Standard,,,In-Line,4,4,192,,143.1744,Honda,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2022,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,Front/Rear:Seat Belt / Rear: Seat Belt and Side Curtain Air Bag (Outer positions) / Seat Belt (Center position),,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,,,,,Indirect,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),Sport,,Yes,1HGCV1F33NA059195*BA,Dual Overhead Cam (DOHC),1HGCV1F3*NA,PASSENGER CAR,,,,,,,
17,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,,,Standard,,,In-Line,4,4,192,,143.1744,Honda,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2022,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,Front/Rear:Seat Belt / Rear: Seat Belt and Side Curtain Air Bag (Outer positions) / Seat Belt (Center position),,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,,,,,Indirect,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),Sport,,Yes,1HGCV1F30NA060451*BA,Dual Overhead Cam (DOHC),1HGCV1F3*NA,PASSENGER CAR,,,,,,,
18,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,,,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,2000.0,122.04748818946,2.0,4,4x2,,,,Standard,,Strong HEV (Hybrid Electric Vehicle),In-Line,4,4,143,181,106.6351,Honda,LFB2,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,Multipoint Fuel Injection (MPFI),Gasoline,Electric,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2022,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,143HP(Engine) / 181HP(Motor) / Sequential Multiport Fuel Injection,,Front/Rear: Seat Belt / Rear: Seat Belt and Side Curtain Air Bag (Outer positions) / Seat Belt (Center position),,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,Standard,Standard,,,Manual,2,5,Standard,,,,,Indirect,,,Standard,Not Applicable,,Not Applicable,,Electronic Continuously Variable (e-CVT),Sport,,,1HGCV3F28NA033632*BA,Dual Overhead Cam (DOHC),1HGCV3F2*NA,PASSENGER CAR,,,,,,,
19,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,31290,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,192,,143.1744,Honda,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,Standard,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2021,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,"HD Radio, Bluetooth, Satellite Radio, Auxiliary Audio Input, MP3 Player   ",,Direct Fuel Injection,,Seat Belt: Front / Rear: Seat Belt and Side Curtain Air Bag (Outer positions) / Seat Belt (Center position),,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,Standard,Standard,,,Manual,2,5,Standard,,,Left-Hand Drive (LHD),,Indirect,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),EX-L,,Yes,1HGCV1F59MA101322*BA,Dual Overhead Cam (DOHC),1HGCV1F5*MA,PASSENGER CAR,,111.40,,17,17,4,
20,Standard,,Standard,,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,192,,143.1744,HONDA,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2020,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,LX,,Left-Hand Drive (LHD),,Indirect,,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,Yes,1HGCV1F16LA126688*BA,Dual Overhead Cam (DOHC),1HGCV1F1*LA,PASSENGER CAR,,111.40,,17,17,4,
21,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,Water,,Not Applicable,,,2356,144,2.4,4,,,,,,,,In-Line,,4,185,,137.9545,Honda,K24W1,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2015,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,,,"seat belts: front, rear, rear center",,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,,,,Manual,,,,EX,,,,Indirect,,,,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,,1HGCR2F77FA141235*BA,Dual Overhead Cam (DOHC),1HGCR2F7*FA,PASSENGER CAR,,,,,,,
22,Standard,,Standard,,,,1st and 2nd Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,36240,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,2000.0,122.04748818946,2.0,4,4x2,,Standard,,Standard,,Strong HEV (Hybrid Electric Vehicle),In-Line,4,4,143,,106.6351,Honda,LFB2,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,Sequential Fuel Injection (SFI),Gasoline,Electric,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,Standard,Standard,Standard,LED,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2021,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,"HD Radio, Bluetooth, Satellite Radio, Auxiliary Audio Input, MP3 Player   ",,Motor: 181hp / Sequential Multiport Fuel Injection,,Seat Belt: Front / Rear: Seat Belt and Side Curtain Air Bag (Outer positions) / Seat Belt (Center position),,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,Standard,Standard,,,Manual,2,5,Standard,,,Left-Hand Drive (LHD),,Indirect,,,Standard,Not Applicable,,Not Applicable,,Electronic Continuously Variable (e-CVT),Hybrid Touring,,,1HGCV3F98MA018947*BA,Dual Overhead Cam (DOHC),1HGCV3F9*MA,PASSENGER CAR,,111.40,,19,19,4,
23,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,Water,,Not Applicable,,,2356,144,2.4,4,,,,,,,,In-Line,,4,185,,137.9545,Honda,K24W1,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2015,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,,,"seat belts: front, rear, rear center",,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,,,,Manual,,,,LX,,,,Indirect,,,,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,,1HGCR2F37FA093359*BA,Dual Overhead Cam (DOHC),1HGCR2F3*FA,PASSENGER CAR,,,,,,,
24,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,Water,,Not Applicable,,,2356,144,2.4,4,,,,,,,,In-Line,,4,185,,137.9545,Honda,K24W1,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2014,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,,,"seat belts: front, rear, rear center",,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,,,,Manual,,,,EX-L,,,,Indirect,,,,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,,1HGCR2F85EA264006*BA,Dual Overhead Cam (DOHC),1HGCR2F8*EA,PASSENGER CAR,,,,,,,
25,Standard,Traffic Sign Recognition,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,33800,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,192,,143.1744,HONDA,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2018,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,TOURING,,Left-Hand Drive (LHD),,Indirect,155,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,Yes,1HGCV1F98JA063547*BA,Dual Overhead Cam (DOHC),1HGCV1F9*JA,PASSENGER CAR,,111.4,,19,19,4,
26,Standard,Traffic Sign Recognition,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,25780,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,192,,143.1744,HONDA,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2018,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,Sport,,Left-Hand Drive (LHD),,Indirect,155,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,Yes,1HGCV1F38JA097905*BA,Dual Overhead Cam (DOHC),1HGCV1F3*JA,PASSENGER CAR,,111.4,,19,19,4,
27,Standard,Traffic Sign Recognition,Standard,Standard,,,All Rows,1st Row (Driver and Passenger),1st Row (Driver and Passenger),,1st Row (Driver and Passenger),Standard,,,2,33800,,,,,,,,,,,,,Not Applicable,,Standard,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,Standard,,,,Water,,Not Applicable,Standard,,1500.0,91.53561614209,1.5,4,4x2,,Standard,,Standard,,,In-Line,4,4,192,,143.1744,HONDA,L15BE,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,Standard,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,Standard,,Standard,Standard,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2018,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,Direct Fuel Injection,,,,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,Standard,,,Manual,2,5,Standard,TOURING,,Left-Hand Drive (LHD),,Indirect,155,,Standard,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,Yes,1HGCV1F98JA219750*BA,Dual Overhead Cam (DOHC),1HGCV1F9*JA,PASSENGER CAR,,111.4,,19,19,4,
28,,,,,,,1st and 2nd Rows,1st Row (Driver and Passenger),,,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,Not Applicable,,,Not Applicable,Sedan/Saloon,,,Not Applicable,,Not Applicable,,,,,,Water,,Not Applicable,,,2356,144,2.4,4,,,,,,,,In-Line,,4,185,,137.9545,Honda,K24W1,,0,0 - VIN decoded clean. Check Digit (9th position) is correct,,,Gasoline,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,HONDA,474,"AMERICAN HONDA MOTOR CO., INC.",988,Accord,1861,2015,Not Applicable,Not Applicable,"4-door sedan, hardtop",Honda,,,,"Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",,,,,,,"seat belts: front, rear, rear center",,,,MARYSVILLE,,UNITED STATES (USA),OHIO,,,,,,,,Manual,,,,SPORT,,,,Indirect,,,,Not Applicable,,Not Applicable,,Continuously Variable Transmission (CVT),,,,1HGCR2F50FA224231*BA,Dual Overhead Cam (DOHC),1HGCR2F5*FA,PASSENGER CAR,,,,,,,
